Type,SKU,Name,Description,Regular price,Categories,Images,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global
simple,22344,"Disco Tipo 41 de 4-1/2"" x 1.2 mm corte fino de metal, PRETUL","Disco Tipo 41 de 4-1/2"" x 1.2 mm corte fino de metal, PRETUL",9.045,FERRETERÍA > Accesorios,"https://www.truper.com/media/import/imagenes/DICOF-4512P.jpg, https://www.truper.com/media/import/imagenes/DICOF-4512P+EI1.jpg, https://www.truper.com/media/import/imagenes/DICOF-4512P+EM1.jpg, https://www.truper.com/media/import/imagenes/DICOF-4512P+E1.jpg, https://www.truper.com/media/import/imagenes/DICOF-4512P+FC1.jpg, https://www.truper.com/media/import/imagenes/DICOF-4512P+FC2.jpg",,,,,
simple,22346,"Disco Tipo 41 de 7"" x 2 mm corte fino de metal, PRETUL","Disco Tipo 41 de 7"" x 2 mm corte fino de metal, PRETUL",28.45,FERRETERÍA > Accesorios,"https://www.truper.com/media/import/imagenes/DICOF-7020P.jpg, https://www.truper.com/media/import/imagenes/DICOF-7020P+EI1.jpg, https://www.truper.com/media/import/imagenes/DICOF-7020P+EM1.jpg, https://www.truper.com/media/import/imagenes/DICOF-7020P+E1.jpg, https://www.truper.com/media/import/imagenes/DICOF-7020P+FC1.jpg, https://www.truper.com/media/import/imagenes/DICOF-7020P+FC2.jpg",,,,,
simple,22400,"Navaja retráctil 6"" cuerpo de aluminio, PRETUL","Navaja retráctil 6"" cuerpo de aluminio, PRETUL",53.45,FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/NM-6P.jpg, https://www.truper.com/media/import/imagenes/NM-6P+EI1.jpg, https://www.truper.com/media/import/imagenes/NM-6P+EIND1.jpg, https://www.truper.com/media/import/imagenes/NM-6P+EM1.jpg, https://www.truper.com/media/import/imagenes/NM-6P+E1.jpg, https://www.truper.com/media/import/imagenes/NM-6P+FC1.jpg, https://www.truper.com/media/import/imagenes/NM-6P+FC2.jpg",,,,,
simple,22502,"Pala redonda, puño ""D"", mango 28-1/2"", PRETUL","Pala redonda, puño ""D"", mango 28-1/2"", PRETUL",154.31,FERRETERÍA > Jardinería,"https://www.truper.com/media/import/imagenes/PRD-P.jpg, https://www.truper.com/media/import/imagenes/PRD-P+FC1.jpg, https://www.truper.com/media/import/imagenes/PRD-P+FC2.jpg",,,,,
simple,22654,"Pinza de chofer 8"" mango de PVC, PRETUL","Pinza de chofer 8"" mango de PVC, PRETUL",73.28,FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/PCH-8P.jpg, https://www.truper.com/media/import/imagenes/PCH-8P+EI1.jpg, https://www.truper.com/media/import/imagenes/PCH-8P+EIND1.jpg, https://www.truper.com/media/import/imagenes/PCH-8P+EM1.jpg, https://www.truper.com/media/import/imagenes/PCH-8P+E1.jpg, https://www.truper.com/media/import/imagenes/PCH-8P+FC1.jpg, https://www.truper.com/media/import/imagenes/PCH-8P+FC2.jpg",,,,,
simple,22700,"Pinza de presión 10"" mordaza curva, PRETUL","Pinza de presión 10"" mordaza curva, PRETUL",111.21,FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/PP-10C.jpg, https://www.truper.com/media/import/imagenes/PP-10C+EI1.jpg, https://www.truper.com/media/import/imagenes/PP-10C+EIND1.jpg, https://www.truper.com/media/import/imagenes/PP-10C+EM1.jpg, https://www.truper.com/media/import/imagenes/PP-10C+E1.jpg, https://www.truper.com/media/import/imagenes/PP-10C+FC1.jpg, https://www.truper.com/media/import/imagenes/PP-10C+FC2.jpg",,,,,
simple,22708,"Pinza para electricista 8"" mango de vinil, a granel, PRETUL","Pinza para electricista 8"" mango de vinil, a granel, PRETUL",73.28,FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/PEL-8PG.jpg, https://www.truper.com/media/import/imagenes/PEL-8PG+EI1.jpg, https://www.truper.com/media/import/imagenes/PEL-8PG+EM1.jpg, https://www.truper.com/media/import/imagenes/PEL-8PG+E1.jpg, https://www.truper.com/media/import/imagenes/PEL-8PG+FC1.jpg, https://www.truper.com/media/import/imagenes/PEL-8PG+FC2.jpg",,,,,
simple,2292G,"Pinz elec rg lga lat 8-9/32""","PINZ ELEC RG LGA LAT 8-9/32""",462.0,FERRETERÍA > Manuales,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,22966,"Juego de 3 pinzas 3 mango Comfort Grip, PRETUL","Juego de 3 pinzas 3 mango Comfort Grip, PRETUL",245.69,FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/JGO-PIN3X.jpg, https://www.truper.com/media/import/imagenes/JGO-PIN3X+EI1.jpg, https://www.truper.com/media/import/imagenes/JGO-PIN3X+EIND1.jpg, https://www.truper.com/media/import/imagenes/JGO-PIN3X+EM1.jpg",,,,,
simple,23020,"Letrero de piso resbaloso, 62 cm, KLINTEK","Letrero de piso resbaloso, 62 cm, KLINTEK",219.83,FERRETERÍA > Cintas,"https://www.truper.com/media/import/imagenes/RESBA-60P.jpg, https://www.truper.com/media/import/imagenes/RESBA-60P+EI1.jpg, https://www.truper.com/media/import/imagenes/RESBA-60P+EIND1.jpg, https://www.truper.com/media/import/imagenes/RESBA-60P+EM1.jpg, https://www.truper.com/media/import/imagenes/RESBA-60P+E1.jpg, https://www.truper.com/media/import/imagenes/RESBA-60P+FC1.jpg, https://www.truper.com/media/import/imagenes/RESBA-60P+FC2.jpg",,,,,
simple,23522,"Candado de hierro 30 mm, color latón, corto, caja, BASIC","Candado de hierro 30 mm, color latón, corto, caja, BASIC",31.035,FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/CH-30P.jpg, https://www.truper.com/media/import/imagenes/CH-30P+D1.jpg, https://www.truper.com/media/import/imagenes/CH-30P+D2.jpg, https://www.truper.com/media/import/imagenes/CH-30P+D3.jpg, https://www.truper.com/media/import/imagenes/CH-30P+EI1.jpg, https://www.truper.com/media/import/imagenes/CH-30P+EIND1.jpg, https://www.truper.com/media/import/imagenes/CH-30P+EM1.jpg, https://www.truper.com/media/import/imagenes/CH-30P+E1.jpg, https://www.truper.com/media/import/imagenes/CH-30P+FC1.jpg",,,,,
simple,23540,"Candado antipalanca 70 mm cuerpo de hierro, HERMEX BASIC","Candado antipalanca 70 mm cuerpo de hierro, HERMEX BASIC",111.21,FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/COR-70HP.jpg, https://www.truper.com/media/import/imagenes/COR-70HP+D1.jpg, https://www.truper.com/media/import/imagenes/COR-70HP+D2.jpg, https://www.truper.com/media/import/imagenes/COR-70HP+D3.jpg, https://www.truper.com/media/import/imagenes/COR-70HP+EI1.jpg, https://www.truper.com/media/import/imagenes/COR-70HP+EIND1.jpg, https://www.truper.com/media/import/imagenes/COR-70HP+EM1.jpg, https://www.truper.com/media/import/imagenes/COR-70HP+E1.jpg, https://www.truper.com/media/import/imagenes/COR-70HP+FC1.jpg",,,,,
simple,23611,"Cerrojo llave-llave cromo mate, llave tradicional, HERMEX","Cerrojo llave-llave cromo mate, llave tradicional, HERMEX",168.1,FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/CERO-32P.jpg, https://www.truper.com/media/import/imagenes/CERO-32P+EI1.jpg, https://www.truper.com/media/import/imagenes/CERO-32P+EIND1.jpg, https://www.truper.com/media/import/imagenes/CERO-32P+EM1.jpg, https://www.truper.com/media/import/imagenes/CERO-32P+E1.jpg, https://www.truper.com/media/import/imagenes/CERO-32P+FC1.jpg, https://www.truper.com/media/import/imagenes/CERO-32P+FC2.jpg, https://www.truper.com/media/import/imagenes/CERO-32P+FC3.jpg",,,,,
simple,23660,"Cerradura tipo esfera, tubular, recámara, cromo, BASIC","Cerradura tipo esfera, tubular, recámara, cromo, BASIC",133.62,FERRETERÍA > Ferretería general,"https://www.truper.com/media/import/imagenes/BALT-CM-RP.jpg, https://www.truper.com/media/import/imagenes/BALT-CM-RP+D1.jpg, https://www.truper.com/media/import/imagenes/BALT-CM-RP+D2.jpg, https://www.truper.com/media/import/imagenes/BALT-CM-RP+D3.jpg, https://www.truper.com/media/import/imagenes/BALT-CM-RP+D4.jpg, https://www.truper.com/media/import/imagenes/BALT-CM-RP+EI1.jpg, https://www.truper.com/media/import/imagenes/BALT-CM-RP+EIND1.jpg, https://www.truper.com/media/import/imagenes/BALT-CM-RP+EM1.jpg, https://www.truper.com/media/import/imagenes/BALT-CM-RP+E1.jpg, https://www.truper.com/media/import/imagenes/BALT-CM-RP+FC1.jpg",,,,,
simple,23974,"Juego de 25 herramientas 1/4"" y 3/8"" para mecánico, PRETUL","Juego de 25 herramientas 1/4"" y 3/8"" para mecánico, PRETUL",176.72,FERRETERÍA > Accesorios,"https://www.truper.com/media/import/imagenes/JUDA-29P.jpg, https://www.truper.com/media/import/imagenes/JUDA-29P+D1.jpg, https://www.truper.com/media/import/imagenes/JUDA-29P+D2.jpg, https://www.truper.com/media/import/imagenes/JUDA-29P+EI1.jpg, https://www.truper.com/media/import/imagenes/JUDA-29P+EIND1.jpg, https://www.truper.com/media/import/imagenes/JUDA-29P+EM1.jpg, https://www.truper.com/media/import/imagenes/JUDA-29P+FC1.jpg",,,,,
simple,24063,"Manguera para gas, aluminio, 3/8"" flare, 200 cm, FOSET BASIC","Manguera para gas, aluminio, 3/8"" flare, 200 cm, FOSET BASIC",85.34,FERRETERÍA > Jardinería,"https://www.truper.com/media/import/imagenes/FGA-20P.jpg, https://www.truper.com/media/import/imagenes/FGA-20P+D1.jpg, https://www.truper.com/media/import/imagenes/FGA-20P+EI1.jpg, https://www.truper.com/media/import/imagenes/FGA-20P+EIND1.jpg, https://www.truper.com/media/import/imagenes/FGA-20P+EM1.jpg, https://www.truper.com/media/import/imagenes/FGA-20P+E1.jpg, https://www.truper.com/media/import/imagenes/FGA-20P+FC1.jpg, https://www.truper.com/media/import/imagenes/FGA-20P+FC2.jpg",,,,,
simple,24200,"Juego de 4 cuñas con mango de plástico, PRETUL","Juego de 4 cuñas con mango de plástico, PRETUL",33.62,FERRETERÍA > Accesorios,https://www.truper.com/media/import/imagenes/CUN-4P.jpg,,,,,
simple,24PTLLEDC6,Spot interior dec plafones LED 24W 100-240V 650,SPOT INTERIOR DEC PLAFONES LED 24W 100-240V 650,340.5,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,24PTLLEDR3,Interior dec plafones LED 24W 100-240V 3000K redo,INTERIOR DEC PLAFONES LED 24W 100-240V 3000K REDO,326.25,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,24YDLED430,Spot interior empotrado LED 24W 100-240V 6500K,SPOT INTERIOR EMPOTRADO LED 24W 100-240V 6500K,658.125,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,25074,"Flota de espuma, 9-1/2"", espesor 7/16"", acabado liso, PRETUL","Flota de espuma, 9-1/2"", espesor 7/16"", acabado liso, PRETUL",80.17,FERRETERÍA > Albañilería,"https://www.truper.com/media/import/imagenes/FL-9NP.jpg, https://www.truper.com/media/import/imagenes/FL-9NP+EI1.jpg, https://www.truper.com/media/import/imagenes/FL-9NP+EIND1.jpg, https://www.truper.com/media/import/imagenes/FL-9NP+EM1.jpg, https://www.truper.com/media/import/imagenes/FL-9NP+FC1.jpg, https://www.truper.com/media/import/imagenes/FL-9NP+FC2.jpg",,,,,
simple,25130,"Encendedor para cocina, 27 cm, Pretul","Encendedor para cocina, 27 cm, Pretul",26.72,VARIOS,"https://www.truper.com/media/import/imagenes/ENC-27.jpg, https://www.truper.com/media/import/imagenes/ENC-27+EI1.jpg, https://www.truper.com/media/import/imagenes/ENC-27+EIND1.jpg, https://www.truper.com/media/import/imagenes/ENC-27+EM1.jpg, https://www.truper.com/media/import/imagenes/ENC-27+E1.jpg, https://www.truper.com/media/import/imagenes/ENC-27+FC1.jpg",,,,,
simple,27015,"Chiflón 4"" de plástico para manguera, a granel, PRETUL","Chiflón 4"" de plástico para manguera, a granel, PRETUL",17.24,FERRETERÍA > Jardinería,"https://www.truper.com/media/import/imagenes/CHMA-4PG.jpg, https://www.truper.com/media/import/imagenes/CHMA-4PG+E1.jpg, https://www.truper.com/media/import/imagenes/CHMA-4PG+FC1.jpg, https://www.truper.com/media/import/imagenes/CHMA-4PG+FC2.jpg",,,,,
simple,27019,"Bomba periférica 1/2HP, altura máx 20m, uso agrícola, PRETUL","Bomba periférica 1/2HP, altura máx 20m, uso agrícola, PRETUL",455.0,FERRETERÍA > Hidráulico,https://www.truper.com/media/import/imagenes/BOAP-1-2P3.jpg,,,,,
simple,27022,"Conector rápido de acero, hembra, cuerda 1/4"" NPT, PRETUL","Conector rápido de acero, hembra, cuerda 1/4"" NPT, PRETUL",16.38,MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/CORAL-HEM-1-4P.jpg,,,,,
simple,27023,"Conector rápido de acero, macho, cuerda 1/4"" NPT, PRETUL","Conector rápido de acero, macho, cuerda 1/4"" NPT, PRETUL",16.38,MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/CORAL-MA-1-4P.jpg,,,,,
simple,27025,"Niple de acero, macho-macho, cuerda 1/4"" NPT, PRETUL","Niple de acero, macho-macho, cuerda 1/4"" NPT, PRETUL",16.38,FERRETERÍA > Hidráulico,"https://www.truper.com/media/import/imagenes/NIPLE-P.jpg, https://www.truper.com/media/import/imagenes/NIPLE-P+E1.jpg, https://www.truper.com/media/import/imagenes/NIPLE-P+FC1.jpg",,,,,
simple,27028,"Cople rápido de acero, hembra, cuerda 1/4"" NPT, PRETUL","Cople rápido de acero, hembra, cuerda 1/4"" NPT, PRETUL",53.45,MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COPLE-HEM-1-4P.jpg,,,,,
simple,27029,"Cople rápido de acero, macho, cuerda 1/4"" NPT, PRETUL","Cople rápido de acero, macho, cuerda 1/4"" NPT, PRETUL",53.45,MATERIAL ELÉCTRICO > Canalización,https://www.truper.com/media/import/imagenes/COPLE-MA-1-4P.jpg,,,,,
simple,2711FR,Clavija media vuelta 3p4h 30A 125/250V n l-14 30p nylon,CLAVIJA MEDIA VUELTA 3P4H 30A 125/250V N L-14 30P NYLON,,MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,27120,"Kit taladro/destornillador 3/8"", 12V, 33, PRETUL","Kit taladro/destornillador 3/8"", 12V, 33, PRETUL",1142.24,FERRETERÍA > Eléctricas,"https://www.truper.com/media/import/imagenes/TALI-12PK2.jpg, https://www.truper.com/media/import/imagenes/TALI-12PK2+EIND1.jpg, https://www.truper.com/media/import/imagenes/TALI-12PK2+EM1.jpg, https://www.truper.com/media/import/imagenes/TALI-12PK2+E1.jpg, https://www.truper.com/media/import/imagenes/TALI-12PK2+FC1.jpg, https://www.truper.com/media/import/imagenes/TALI-12PK2+FC2.jpg",,,,,
simple,2713,"Bisagra cuadrada 3"", negro mate, cabeza plana, BASIC","Bisagra cuadrada 3"", negro mate, cabeza plana, BASIC",,FERRETERÍA > Ferretería general,"https://www.truper.com/media/import/imagenes/BC-306PP.jpg, https://www.truper.com/media/import/imagenes/BC-306PP+EI1.jpg, https://www.truper.com/media/import/imagenes/BC-306PP+EM1.jpg, https://www.truper.com/media/import/imagenes/BC-306PP+E1.jpg, https://www.truper.com/media/import/imagenes/BC-306PP+FC1.jpg, https://www.truper.com/media/import/imagenes/BC-306PP+FC2.jpg",,,,,
simple,27170,"Pintura en aerosol,negro brillante, 400 ml, PRETUL","Pintura en aerosol,negro brillante, 400 ml, PRETUL",42.24,FERRETERÍA > Albañilería,"https://www.truper.com/media/import/imagenes/PA-NB-P.jpg, https://www.truper.com/media/import/imagenes/PA-NB-P+D1.jpg, https://www.truper.com/media/import/imagenes/PA-NB-P+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-NB-P+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-NB-P+FC1.jpg",,,,,
simple,27172,"Pintura en aerosol, negro mate, 400 ml, PRETUL","Pintura en aerosol, negro mate, 400 ml, PRETUL",42.24,FERRETERÍA > Albañilería,"https://www.truper.com/media/import/imagenes/PA-NM-P.jpg, https://www.truper.com/media/import/imagenes/PA-NM-P+D1.jpg, https://www.truper.com/media/import/imagenes/PA-NM-P+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-NM-P+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-NM-P+FC1.jpg",,,,,
simple,28002,"Cepillo para impermeabilizar, con cerdas de ixtle, mango 48""","Cepillo para impermeabilizar, con cerdas de ixtle, mango 48""",93.97,FERRETERÍA > Albañilería,"https://www.truper.com/media/import/imagenes/CIM-28P.jpg, https://www.truper.com/media/import/imagenes/CIM-28P+EM1.jpg, https://www.truper.com/media/import/imagenes/CIM-28P+FC1.jpg, https://www.truper.com/media/import/imagenes/CIM-28P+FC2.jpg",,,,,
simple,28021,"Linterna plástica de LED, 60 lm, recargable a granel, PRETUL","Linterna plástica de LED, 60 lm, recargable a granel, PRETUL",53.45,ILUMINACIÓN > Interior,"https://www.truper.com/media/import/imagenes/LIRE-3CG.jpg, https://www.truper.com/media/import/imagenes/LIRE-3CG+D1.jpg, https://www.truper.com/media/import/imagenes/LIRE-3CG+D2.jpg, https://www.truper.com/media/import/imagenes/LIRE-3CG+D3.jpg, https://www.truper.com/media/import/imagenes/LIRE-3CG+EI1.jpg, https://www.truper.com/media/import/imagenes/LIRE-3CG+EM1.jpg, https://www.truper.com/media/import/imagenes/LIRE-3CG+E1.jpg, https://www.truper.com/media/import/imagenes/LIRE-3CG+FC3.jpg",,,,,
simple,28158,"Pinza de punta y corte 6"" mango de vinil, a granel, PRETUL","Pinza de punta y corte 6"" mango de vinil, a granel, PRETUL",59.48,FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/PPC-6PG.jpg, https://www.truper.com/media/import/imagenes/PPC-6PG+EI1.jpg, https://www.truper.com/media/import/imagenes/PPC-6PG+EM1.jpg, https://www.truper.com/media/import/imagenes/PPC-6PG+E1.jpg, https://www.truper.com/media/import/imagenes/PPC-6PG+FC1.jpg, https://www.truper.com/media/import/imagenes/PPC-6PG+FC2.jpg",,,,,
simple,28159,"Pinza de corte diagonal 6"" mango de vinil, a granel, PRETUL","Pinza de corte diagonal 6"" mango de vinil, a granel, PRETUL",59.48,FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/PCD-6PG.jpg, https://www.truper.com/media/import/imagenes/PCD-6PG+EI1.jpg, https://www.truper.com/media/import/imagenes/PCD-6PG+EM1.jpg, https://www.truper.com/media/import/imagenes/PCD-6PG+E1.jpg, https://www.truper.com/media/import/imagenes/PCD-6PG+FC1.jpg, https://www.truper.com/media/import/imagenes/PCD-6PG+FC2.jpg",,,,,
simple,28256,"Linterna de minero LED 180 lm, con imán, recargable, PRETUL","Linterna de minero LED 180 lm, con imán, recargable, PRETUL",73.28,ILUMINACIÓN > Interior,"https://www.truper.com/media/import/imagenes/LI-CA-110RP.jpg, https://www.truper.com/media/import/imagenes/LI-CA-110RP+D1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-110RP+D2.jpg, https://www.truper.com/media/import/imagenes/LI-CA-110RP+EI1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-110RP+EIND1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-110RP+EM1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-110RP+E1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-110RP+FC1.jpg, https://www.truper.com/media/import/imagenes/LI-CA-110RP+FC2.jpg",,,,,
simple,29000,"Kit rotomartillo/destornillador 1/2"", 20V, 32 acc., PRETUL","Kit rotomartillo/destornillador 1/2"", 20V, 32 acc., PRETUL",1547.41,FERRETERÍA > Eléctricas,"https://www.truper.com/media/import/imagenes/ROTI-20P2K.jpg, https://www.truper.com/media/import/imagenes/ROTI-20P2K+D1.jpg, https://www.truper.com/media/import/imagenes/ROTI-20P2K+EIND1.jpg, https://www.truper.com/media/import/imagenes/ROTI-20P2K+EM1.jpg, https://www.truper.com/media/import/imagenes/ROTI-20P2K+E1.jpg, https://www.truper.com/media/import/imagenes/ROTI-20P2K+FC1.jpg, https://www.truper.com/media/import/imagenes/ROTI-20P2K+FC2.jpg",,,,,
simple,29012,"Prensa esquinera de 3"", cuerpo aluminio, PRETUL","Prensa esquinera de 3"", cuerpo aluminio, PRETUL",107.76,FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/PESQ-3P.jpg, https://www.truper.com/media/import/imagenes/PESQ-3P+E1.jpg, https://www.truper.com/media/import/imagenes/PESQ-3P+FC1.jpg, https://www.truper.com/media/import/imagenes/PESQ-3P+FC2.jpg",,,,,
