SKU,Name,Description,Regular price,Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s)
LUMI0013,LUMINARIA COLGANTE LED INTEGRADO 12W 127V 3000K,LUMINARIA COLGANTE LED INTEGRADO 12W 127V 3000K,,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MA36600,INTERRUPTOR 3P 600A 600V P/I LINE*,INTERRUPTOR 3P 600A 600V P/I LINE*,42138.0,,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,Marca,,Medida,
MAGG0001,LED 9 11W 100-240V 40K IP 65 BC,LED 9 11W 100-240V 40K IP 65 BC,362.4,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MAKI0015,"BROCA P/CONCRETO SDS MAX 1 1/8""X18""X22"" D-36669","BROCA P/CONCRETO SDS MAX 1 1/8""X18""X22"" D-36669",2324.91,,https://www.hecort.com/wp-content/uploads/2021/03/Broca-HSS.jpg,Marca,,Medida,
MAL36500,INTERRUPTOR 3P 500A,INTERRUPTOR 3P 500A,27236.6,,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,Marca,,Medida,
MAL36800,INTERRUPTOR 3P 800A 600V*,INTERRUPTOR 3P 800A 600V*,48285.0,,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,Marca,,Medida,
MEGA0044,PANEL LED  12W SOBREPONER PCL12F*,PANEL LED  12W SOBREPONER PCL12F*,253.18,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MEGA0045,PANEL LED RED 12W SOBP PRL12F*,PANEL LED RED 12W SOBP PRL12F*,253.18,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MEGA0080,PANEL 60X60 40W SLIM MULTIVOLTAJE*,PANEL 60X60 40W SLIM MULTIVOLTAJE*,780.89,,,Marca,,Medida,
MEGA0085A,CONTROL SW GSW40 ESW12*,CONTROL SW GSW40 ESW12*,161.2,,,Marca,,Medida,
MEGA0086,EPOTRADO ESW12W MULTI-VOLTAJE MULTI-TEMP*,EPOTRADO ESW12W MULTI-VOLTAJE MULTI-TEMP*,669.52,,,Marca,,Medida,
MG50432,BANDEJA CHAROFIL 66/150 ANCHO,BANDEJA CHAROFIL 66/150 ANCHO,361.5713,,,Marca,,Medida,
MG51111EZ,CLIP RECTO AUTOMATICO*,CLIP RECTO AUTOMATICO*,61.86,,,Marca,,Medida,
MG51402,SUSPENSION CENTRAL A TECHO TIPO AS2/5724*,SUSPENSION CENTRAL A TECHO TIPO AS2/5724*,24.34,,,Marca,,Medida,
MG51KIT1,CLEMA PEQUEÑA TORNILLO+TUERCA*,CLEMA PEQUEÑA TORNILLO+TUERCA*,13.16,,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
MG51KIT516,JUEGO TORNILLO TUERCA Y RONDANA 5/16 X 3/8*,JUEGO TORNILLO TUERCA Y RONDANA 5/16 X 3/8*,3.5,,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
MG51MED,CLEMA MEDIANA 1-3/16 3/4*,CLEMA MEDIANA 1-3/16 3/4*,6.8,,,Marca,,Medida,
MG600M8,TABLERO I LINE MG600M82B CON IMT PPAL 350AMP,TABLERO I LINE MG600M82B CON IMT PPAL 350AMP,94.248,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
MG800M14,TABLERO  I LINE MG800M142B CON IMT PPAL 800AMP,TABLERO  I LINE MG800M142B CON IMT PPAL 800AMP,120.7665,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
MGL36600,INTERRUPTOR MGL 3F 600A,INTERRUPTOR MGL 3F 600A,58424.78,,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,Marca,,Medida,
MICRO0001,MICROONDAS 0.7,MICROONDAS 0.7,2000.0,,,Marca,,Medida,
MILB0001,BASE DE MEDICION 5X100 MILBANK,BASE DE MEDICION 5X100 MILBANK,1668.0,,,Marca,,Medida,
MILB0002,BASE DE MEDICION 5X200 MILBANK,BASE DE MEDICION 5X200 MILBANK,1236.46,,,Marca,,Medida,
MILB0003,BASE DE MEDICION 7X100 MILBANK,BASE DE MEDICION 7X100 MILBANK,2847.55,,,Marca,,Medida,
MIRA0001,MINI SPLIT 1 TON SOLO FRIO 220V INVERTER X GAS R32,MINI SPLIT 1 TON SOLO FRIO 220V INVERTER X GAS R32,8400.0,,,Marca,,Medida,
MIRA0002,MINI SPLIT 2 TON SOLO FRIO 220V INVERTER XR32,MINI SPLIT 2 TON SOLO FRIO 220V INVERTER XR32,14224.14,,,Marca,,Medida,
MIRA0003,MINI SPLIT 1.5 TON SOLO FRIO 220V ON/OFF NEX2024,MINI SPLIT 1.5 TON SOLO FRIO 220V ON/OFF NEX2024,11250.0,,,Marca,,Medida,
MIRA0004,MINI SPLIT 1.5 TON SOLO FRIO 220V INVERTER XR32,MINI SPLIT 1.5 TON SOLO FRIO 220V INVERTER XR32,10862.0,,,Marca,,Medida,
ML102B,SERIE 100 LUCES LED 5MTS BCA*,SERIE 100 LUCES LED 5MTS BCA*,77.59,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
ML95A,FOCO FIESTA*,FOCO FIESTA*,47.41,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MLED15050S,CABLE ALIM. CON CLAVIJA PARA MANGUYERA LED 5050SMD,CABLE ALIM. CON CLAVIJA PARA MANGUYERA LED 5050SMD,277.5,,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,Marca,,Medida,
MLED60IP45,TIRA FLEXIBLE LED IP45 127V SILICON LUZ DIA,TIRA FLEXIBLE LED IP45 127V SILICON LUZ DIA,795.2586,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MOBI0001,MOBILIARIO DE OFICINA,MOBILIARIO DE OFICINA,153450.0,,,Marca,,Medida,
MOGU0001,"REDUCCION BASE MOGUL E39 A E27""","REDUCCION BASE MOGUL E39 A E27""",35.81,,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,Marca,,Medida,
MOLCA001,MORTERO PARA MOLER ALIMENTOS GRANDE,MORTERO PARA MOLER ALIMENTOS GRANDE,450.0,,,Marca,,Medida,
MONI0001,"MONITOR 1/2""*","MONITOR 1/2""*",3.08,,,Marca,,Medida,
MONI0002,"MONITOR 3/4""*","MONITOR 3/4""*",5.04,,,Marca,,Medida,
MONI0003,"MONITOR 1""*","MONITOR 1""*",8.45,,,Marca,,Medida,
MONI0004,"MONITOR 1 1/4""*","MONITOR 1 1/4""*",18.32,,,Marca,,Medida,
MONI0005,"MONITOR 1 1/2""*","MONITOR 1 1/2""*",18.96,,,Marca,,Medida,
MONI0006,"MONITOR 2""*","MONITOR 2""*",28.19,,,Marca,,Medida,
MONI0007,"MONITOR 2 1/2""*","MONITOR 2 1/2""*",76.4,,,Marca,,Medida,
MONI0008,"MONITOR 3""*","MONITOR 3""*",79.98,,,Marca,,Medida,
MONI0009,"MONITOR 4""*","MONITOR 4""*",119.31,,,Marca,,Medida,
MORD0001,MORDAZA DE VIGA P/UNICANAL LU2785GE,MORDAZA DE VIGA P/UNICANAL LU2785GE,101.25,,,Marca,,Medida,
MORD0003,"MORDAZA ACERO 1 1/4""X 3/8""*","MORDAZA ACERO 1 1/4""X 3/8""*",51.6,,,Marca,,Medida,
MORD0004,"MORDAZA ACERO  1 1/4""X 1/2""*","MORDAZA ACERO  1 1/4""X 1/2""*",52.89,,,Marca,,Medida,
MORD0009,"MORDAZA ACERO 3/4""X 3/8""*","MORDAZA ACERO 3/4""X 3/8""*",45.92,,,Marca,,Medida,
MOSQ0001,RESORTE PARA MOSQUITERO #3,RESORTE PARA MOSQUITERO #3,24.54,,,Marca,,Medida,
MR163SMLED,MR 16 3W COLOR VERDE SMDLED/3WVE,MR 16 3W COLOR VERDE SMDLED/3WVE,124.4,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MR16H50W,MR16 50 WATS HALOGENO LUZ BLANCA,MR16 50 WATS HALOGENO LUZ BLANCA,35.8,,,Marca,,Medida,
MR16LED3W,MR16 LED 3W 100-127V AZUL,MR16 LED 3W 100-127V AZUL,153.64,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MR16LED55,MR16 LED 5.5 LUZ CALIDA,MR16 LED 5.5 LUZ CALIDA,55.60335,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MR16LED55B,MR16 5.5 W LED LUZ,MR16 5.5 W LED LUZ,59.85,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MR16LED65B,MR16 6.5 W LED LUZ BLANCA BOOMER 6500,MR16 6.5 W LED LUZ BLANCA BOOMER 6500,43.74,,,Marca,,Medida,
MR16LED6B,MR16 5.5W LED LUZ BLANCA,MR16 5.5W LED LUZ BLANCA,26.25,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MR16LED6C,MR16 6W LED LUZ BLANCA,MR16 6W LED LUZ BLANCA,52.97,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MR16LED6W3,LAMPARA LED MR 16 100-240V 6W 3000K,LAMPARA LED MR 16 100-240V 6W 3000K,56.43,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MR16LED6W4,LAMPARA LED MR16 6W 100-240V 4000K 550LM,LAMPARA LED MR16 6W 100-240V 4000K 550LM,42.1875,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MR16LLED00,LAMPARA LED MR16 100-240V 6W 6500K,LAMPARA LED MR16 100-240V 6W 6500K,173.2753,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MR16SKC,"SOQUET MR16 CUADRADO""","SOQUET MR16 CUADRADO""",12.92,,,Marca,,Medida,
MR16SKR,"SOCKET MR16 REDONDO""","SOCKET MR16 REDONDO""",12.54,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
MU12,SOPORTE FIJABARRAS PARA ANCLAR*,SOPORTE FIJABARRAS PARA ANCLAR*,37.15,,,Marca,,Medida,
MUF0001,"MUFA 1/2""*","MUFA 1/2""*",22.35,,https://argoselectrica.com/wp-content/uploads/2021/04/mufa-conduit.jpg,Marca,,Medida,
MUF0003,"MUFA 1""","MUFA 1""",37.92,,https://argoselectrica.com/wp-content/uploads/2021/04/mufa-conduit.jpg,Marca,,Medida,
MUF0004,MUFA 1 1/4*,MUFA 1 1/4*,45.86,,https://argoselectrica.com/wp-content/uploads/2021/04/mufa-conduit.jpg,Marca,,Medida,
MUF0005,"MUFA 1 1/2""","MUFA 1 1/2""",59.97,,https://argoselectrica.com/wp-content/uploads/2021/04/mufa-conduit.jpg,Marca,,Medida,
MUF0006,"MUFA 2""","MUFA 2""",114.47,,https://argoselectrica.com/wp-content/uploads/2021/04/mufa-conduit.jpg,Marca,,Medida,
MUF0007,"MUFA 2 1/2""","MUFA 2 1/2""",,,https://argoselectrica.com/wp-content/uploads/2021/04/mufa-conduit.jpg,Marca,,Medida,
MUF0008,"MUFA 3""","MUFA 3""",352.5,,https://argoselectrica.com/wp-content/uploads/2021/04/mufa-conduit.jpg,Marca,,Medida,
N24M,"NIVEL MAGNETICO ALUMINIO 24""","NIVEL MAGNETICO ALUMINIO 24""",181.2,,,Marca,,Medida,
NBKS0001,NOBREAK SKE GP1000 1000VA/600W,NOBREAK SKE GP1000 1000VA/600W,1950.0,,,Marca,,Medida,
NBKS0002,NOBREAK R-AVR 3008 3000VA/2400W,NOBREAK R-AVR 3008 3000VA/2400W,1591.305,,,Marca,,Medida,
NC32S,FRENTE SOBREPONER 20 ANCHO PARA TABLERO NF/NQ NC32S,FRENTE SOBREPONER 20 ANCHO PARA TABLERO NF/NQ NC32S,4091.7,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
NF418L1C,TABLERO 18 CTOS 125A 480V 3F C/ZAPATAS,TABLERO 18 CTOS 125A 480V 3F C/ZAPATAS,13220.23,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
NJ200GI,INT TMM 3P 600V 200 AMP ALTA CAPACIDAD 1 LINE,INT TMM 3P 600V 200 AMP ALTA CAPACIDAD 1 LINE,23575.5,,,Marca,,Medida,
NQ418L1C,TABLERO NQ 100A 18P 3F 4H,TABLERO NQ 100A 18P 3F 4H,13259.1,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
NQ442L2C,TABLERO NQ 225 A 42P C/CON CAJA Y KIT,TABLERO NQ 225 A 42P C/CON CAJA Y KIT,21983.775,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
NQ442L4C,INTERIOR PARA TABLERO NQ 42 CTOS 3F 400AMP NQ442L4C,INTERIOR PARA TABLERO NQ 42 CTOS 3F 400AMP NQ442L4C,,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
ORBI0001,"CAJA FS 3/4"" 2X4 3H ORBT 1B75-3*","CAJA FS 3/4"" 2X4 3H ORBT 1B75-3*",141.65,,"https://m.media-amazon.com/images/I/51oVbZdLRoL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
ORBI0002,TAPA CIEGA 4X4 4B 2BC*,TAPA CIEGA 4X4 4B 2BC*,23.25,,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,Marca,,Medida,
ORBI0003,CAJA MET 4-11/16 KO 1/2 Y 3/4,CAJA MET 4-11/16 KO 1/2 Y 3/4,115.36,,"https://m.media-amazon.com/images/I/51oVbZdLRoL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
ORBI0004,TAPA MET 4-11/16 X 4-11/16 CIEGA,TAPA MET 4-11/16 X 4-11/16 CIEGA,32.02,,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,Marca,,Medida,
ORBI0008,TAPA INTERPERIE CONTACTO DUPLEX 4X4 2B 2C2D*,TAPA INTERPERIE CONTACTO DUPLEX 4X4 2B 2C2D*,46.95,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
ORBI0009,TAPA INTERPERIE CONTACTO REDONDO 36MM 2B 1CSV*,TAPA INTERPERIE CONTACTO REDONDO 36MM 2B 1CSV*,46.95,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
ORBI0010,"CAJA FS 3/4"" 4X4 3H ORBT 2B753*","CAJA FS 3/4"" 4X4 3H ORBT 2B753*",207.3,,"https://m.media-amazon.com/images/I/51oVbZdLRoL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
ORBI0011,TAPA INTERPERIE CONTACTO REDONDO 40MM 2B 1CP020*,TAPA INTERPERIE CONTACTO REDONDO 40MM 2B 1CP020*,133.88,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
ORBI0020,TAPA CIEGA PLATEADA ORBIT 1BC*,TAPA CIEGA PLATEADA ORBIT 1BC*,23.25,,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,Marca,,Medida,
OSEL0001,PINTURA ESMALTE BASE SATINADO BLANCO 2821G,PINTURA ESMALTE BASE SATINADO BLANCO 2821G,1268.415,,,Marca,,Medida,
OSEL0002,PINTURA BRONCE BASE ACRILICA SALMON 1591Q CUBETA,PINTURA BRONCE BASE ACRILICA SALMON 1591Q CUBETA,2730.0,,,Marca,,Medida,
OSEL0003,PINTURA PLATA SATIN ACRILICA  BLANCO 1321Q CUBETA,PINTURA PLATA SATIN ACRILICA  BLANCO 1321Q CUBETA,3781.03,,,Marca,,Medida,
OSEL0004,PINTURA ACRILICA OSEL BRONCE B/PASTEL 1590G GALON,PINTURA ACRILICA OSEL BRONCE B/PASTEL 1590G GALON,700.15,,,Marca,,Medida,
OSEL0005,PINTURA ACRILICA OSEL BRONCE B/ACCEN 1593 G,PINTURA ACRILICA OSEL BRONCE B/ACCEN 1593 G,700.66,,,Marca,,Medida,
OSEL0006,SELLADOR 5X1ALTO CUBRIENTE OSEL ORO 1437L,SELLADOR 5X1ALTO CUBRIENTE OSEL ORO 1437L,242.91,,,Marca,,Medida,
OSEL0007,COMBO REDIMIX 1 LITRO,COMBO REDIMIX 1 LITRO,45.55,,,Marca,,Medida,
OSEL0008,PINTURA ACRILICA OSEL BRONCE AZUL B/NEUTRA 1594G,PINTURA ACRILICA OSEL BRONCE AZUL B/NEUTRA 1594G,700.55,,,Marca,,Medida,
OSEL009,PINTURA ACR OSEL BRONCE BASE NEUTRAL 1594Q,PINTURA ACR OSEL BRONCE BASE NEUTRAL 1594Q,2093.1955,,,Marca,,Medida,
P61600,11W PAR30 DIM FL 2700K GREENLITE,11W PAR30 DIM FL 2700K GREENLITE,240.0,,,Marca,,Medida,
PAND0020,CINTA AISLANTE ST14-075 STRONHOLD*,CINTA AISLANTE ST14-075 STRONHOLD*,19.65,,"https://m.media-amazon.com/images/I/71GGBI3kToL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PAND0025,CINTA AUTO-VULCANIZABLE E8000*,CINTA AUTO-VULCANIZABLE E8000*,124.14,,"https://m.media-amazon.com/images/I/71GGBI3kToL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PAR111LED1,LAMPARA LED AR111 SMD 12W 90-265V 1000LM BC LUMMI,LAMPARA LED AR111 SMD 12W 90-265V 1000LM BC LUMMI,247.5,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
PARE50W,CAMPANA MODULAR LED 50W 6500K ARTELITE,CAMPANA MODULAR LED 50W 6500K ARTELITE,975.0,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
PARR0059,SOLDADURA EXOTERMICA PARRES C250,SOLDADURA EXOTERMICA PARRES C250,235.17,,"https://m.media-amazon.com/images/I/71JVZB8wVTL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PC918,PISTOLA CALOR 1800W 120V 6AC,PISTOLA CALOR 1800W 120V 6AC,1716.0,,,Marca,,Medida,
PDB263503,POWER BLOCK TRIFASICO 2 ENTRADAS 350 Y 6 SALIDAS 2/0,POWER BLOCK TRIFASICO 2 ENTRADAS 350 Y 6 SALIDAS 2/0,7305.0,,,Marca,,Medida,
PDL50Q600,DRIVER LED 50W 100-277V IP67 DONE LED,DRIVER LED 50W 100-277V IP67 DONE LED,224.25,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
PE8D,"PINZA  ELEC BIMAT DIAG 8""","PINZA  ELEC BIMAT DIAG 8""",94.8,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PE8PL,"PINZA ELEC BIMAT PTA LGO 8""","PINZA ELEC BIMAT PTA LGO 8""",96.0,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PE9L,"PINZA ELEC BIMAT LAT 9""","PINZA ELEC BIMAT LAT 9""",172.8,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PEGA0001,PEGAMENTO EPOXICO TRANSPARENTE,PEGAMENTO EPOXICO TRANSPARENTE,161.64,,"https://m.media-amazon.com/images/I/71+RvRp9CML._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PEM1005,EMP. DIRIGIBLE LISO REDONDO BCO. P/MR16,EMP. DIRIGIBLE LISO REDONDO BCO. P/MR16,76.5,,,Marca,,Medida,
PERR0005,PERRO TIPO ALEMAN 3/8,PERRO TIPO ALEMAN 3/8,,,,Marca,,Medida,
PERR0007,PERRO TIPO ALEMAN 3/4,PERRO TIPO ALEMAN 3/4,,,,Marca,,Medida,
PHIL0001,LAMPARA VIAL 90W 48 LED 4K,LAMPARA VIAL 90W 48 LED 4K,10822.5,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
PHIL0005,REFLECTOR LED 200W 100-240V 65K 57168Z,REFLECTOR LED 200W 100-240V 65K 57168Z,743.08,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
PHIL0006,REFLECTOR LED 300W 100-277V 65K IP65,REFLECTOR LED 300W 100-277V 65K IP65,1204.5,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
PHIL0007,PANEL LED 60W 100-277V 6500K PF MAYOR A 90 IRC 57198Z PHILCO,PANEL LED 60W 100-277V 6500K PF MAYOR A 90 IRC 57198Z PHILCO,1969.5,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
PHIL0008,LUMINARIA TUBO FLUORESCENTE 32W 127V 6500K F32T8,LUMINARIA TUBO FLUORESCENTE 32W 127V 6500K F32T8,,,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,Marca,,Medida,
PHIL0030,SERIE NAVIDEÑA LED COLORES BOLA  BLANCA 5.5MTS*,SERIE NAVIDEÑA LED COLORES BOLA  BLANCA 5.5MTS*,96.55,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
PHIL0031,SERIE NAVIDEÑA LED COLORES 7.7MTS*,SERIE NAVIDEÑA LED COLORES 7.7MTS*,96.55,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
PHIL0032,SERIE NAVIDEÑA LED BLANCA 7.5MTS*,SERIE NAVIDEÑA LED BLANCA 7.5MTS*,96.55,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
PHIL0033,SERIE NAVIDEÑA LED BLANCA CALIDA 7.5MTS*,SERIE NAVIDEÑA LED BLANCA CALIDA 7.5MTS*,96.55,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
PIJA0001,"PIJA GOTA DE AGUA 6 X 1/2""*","PIJA GOTA DE AGUA 6 X 1/2""*",0.36,,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PIJA0003,"PIJA GOTA DE AGUA 6 X 1""*","PIJA GOTA DE AGUA 6 X 1""*",0.35,,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PIJA0005,"PIJA GOTA DE AGUA 6 X 2""*","PIJA GOTA DE AGUA 6 X 2""*",,,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PIJA0006,PIJA GOTA AGUA 8 X 2*,PIJA GOTA AGUA 8 X 2*,0.6,,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PIJA0007,"PIJA GOTA AGUA 8 X 2 1/2""*","PIJA GOTA AGUA 8 X 2 1/2""*",0.765,,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PIJA0011,"PIJA GOTA DE AGUA 8 X 3/4""*","PIJA GOTA DE AGUA 8 X 3/4""*",0.26,,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PIJA0012,"PIJA GOTA DE AGUA 8 X 1/2""*","PIJA GOTA DE AGUA 8 X 1/2""*",0.21,,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PIJA0026,"PIJA GOTA DE AGUA 14 X 2""*","PIJA GOTA DE AGUA 14 X 2""*",1.73,,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
PIJA0101,PIJA FIJADORA PHILIP 10X1,PIJA FIJADORA PHILIP 10X1,0.42,,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
